CustomerID,FullName,Age,City,JoinDate,Churn,OrderID,OrderDate,ShipMode,ProductID,ProductName,Category,Price,Cost,Quantity,Discount,Days_Since_Last_Order,Total_Orders
1751,Customer_743,48,Alexandria,02/15/2022,1,10638,02/15/2022,Express,148,Product_148,Sports,601.97,263.79,5,,1051,3
1924,Customer_744,38,Alexandria,01-11-2021,0,11693,01-11-2021,Express,132,Product_132,Electronics,921.59,495.16,3,,375,6
1908,Customer_745,19,Luxor,03/09/2021,0,12838,03/09/2021,Express,137,Product_137,Sports,962.34,520.11,4,,351,4
2276,Customer_746,55,Aswan,20-07-2022,0,11061,20-07-2022,Standard,110,Product_110,Clothing,740.85,474.65,3,0.1,342,5
1389,customer_747,81,Cairo,10/31/2021,0,13228,10/31/2021,Same Day,149,Product_149,Clothing,231.08,155.94,2,,789,5
1882,CUSTOMER_748,32,Alexandria,22-11-2021,0,12380,22-11-2021,Express,145,Product_145,Sports,297.22,126.22,4,0.05,350,7
1255,customer_749,35,Giza,02/15/2022,1,12335,02/15/2022,Same Day,148,Product_148,Clothing,1285.61,,3,,667,3
1708,Customer_750,0,Mansoura,07/23/2021,0,13183,07/23/2021,Same Day,109,Product_109,Elec,1308.47,640.54,5,,425,6
1449,Customer_751,60,Luxor,13-05-2022,0,11725,13-05-2022,Standard,124,Product_124,Home Appliances,1027.15,717.79,5,,644,5
1009,Customer_752,53,Alexandria,31-05-2021,0,11641,31-05-2021,Standard,136,Product_136,Clothing,1013.12,575.22,5,,359,5
1823,  Customer_753  ,13,Mansoura,06/16/2020,0,11114,06/16/2020,Same Day,129,Product_129,Sports,916.64,,4,,776,3
1797,Customer_754,9,Mansoura,21-08-2022,0,11889,21-08-2022,Same Day,129,Product_129,Home Appliances,344.24,,5,,717,4
2265,Customer_755,10,Alexandria,09-02-2020,1,13884,09-02-2020,Express,148,Product_148,Home Appliances,670.96,413.86,1,0.1,365,3
2274,Customer_756,49,Cairo,01/09/2023,0,13120,01/09/2023,Express,123,Product_123,Sports,1059.05,514.67,2,0.2,467,5
1876,customer_757,51,Cairo,16-04-2020,0,10160,16-04-2020,Express,127,Product_127,Clothing,829.02,558.37,3,,428,5
2028,Customer_758,26,Luxor,17-12-2021,0,13587,17-12-2021,Same Day,131,Product_131,Elec,76.94,41.28,1,,999,3
2142,  Customer_759  ,47,Cairo,04-04-2021,0,11425,04-04-2021,Standard,143,Product_143,Clothing,1432.66,918.5,4,0.2,504,4
2015,customer_760,42,Luxor,24-08-2023,0,11733,24-08-2023,Same Day,107,Product_107,Clothing,1274.98,607.84,3,0.05,436,3
1373,Customer_761,34,Giza,05/20/2020,1,10319,05/20/2020,Express,149,Product_149,Elec,427.79,260.13,3,,607,3
2088,Customer_762,54,Alexandria,08/27/2023,0,12971,08/27/2023,Express,145,Product_145,Home Appliances,943.87,492.27,5,0.05,339,6
1145,customer_763,21,Mansoura,03/23/2020,0,12411,03/23/2020,Standard,104,Product_104,Electronics,1388.7,568.58,3,,698,3
1223,Customer_764,57,Luxor,03/04/2020,1,13960,03/04/2020,Same Day,114,Product_114,Elec,189.22,99.13,3,,1660,2
2262,Customer_765,29,Cairo,21-05-2021,1,13513,21-05-2021,Express,142,Product_142,Sports,779.39,440.36,2,,892,5
1176,Customer_766,66,Luxor,02/12/2021,1,12522,02/12/2021,Standard,142,Product_142,Sports,711.55,317.02,4,,496,5
1852,Customer_767,24,Aswan,11-02-2020,1,13070,11-02-2020,Express,110,Product_110,Clothing,644.8,293.5,1,,379,5
2305,  Customer_768  ,34,Luxor,06/26/2023,1,10765,06/26/2023,Standard,144,Product_144,Sports,1261.6,680.58,5,,555,3
1062,Customer_769,40,Cairo,08-11-2020,1,10601,08-11-2020,Same Day,134,Product_134,Elec,601.94,302.67,2,0.1,624,3
2240,Customer_770,40,Aswan,05/03/2021,1,12359,05/03/2021,Standard,126,Product_126,Elec,142.31,75.74,1,,1012,3
1826,Customer_771,47,Aswan,09/15/2020,0,11555,09/15/2020,Same Day,123,Product_123,Sports,145.46,78.29,1,,750,2
1794,Customer_772,20,Cairo,27-08-2022,1,10588,27-08-2022,Same Day,109,Product_109,Sports,111.98,49.5,2,,606,3
1688,CUSTOMER_773,39,Aswan,10/03/2023,0,11243,10/03/2023,Express,137,Product_137,Sports,643.26,292.27,5,,456,3
2484,Customer_774,42,Alexandria,08/22/2020,1,11697,08/22/2020,Same Day,108,Product_108,Elec,1091.69,714.46,4,,869,2
1104,Customer_775,32,Mansoura,01-03-2023,0,11520,01-03-2023,Express,114,Product_114,Home Appliances,345.4,155.02,2,0.05,592,4
2122,  Customer_776  ,46,Alexandria,03/22/2021,0,12390,03/22/2021,Express,107,Product_107,Home Appliances,987.38,592.21,2,0.1,541,9
1510,  Customer_777  ,19,Alexandria,08/10/2022,0,10905,08/10/2022,Same Day,107,Product_107,Sports,1046.28,,2,,532,5
1384,  Customer_778  ,35,Cairo,03-12-2023,0,11650,03-12-2023,Standard,109,Product_109,Clothing,420.04,290.03,5,,395,2
1404,Customer_779,28,Cairo,06/08/2021,0,11117,06/08/2021,Same Day,103,Product_103,Clothing,920.81,386.58,2,0.05,338,5
1822,CUSTOMER_780,35,Mansoura,25-01-2022,1,13989,25-01-2022,Same Day,114,Product_114,Home Appliances,1043.06,677.07,2,,423,5
1517,CUSTOMER_781,61,Luxor,12/09/2020,0,13204,12/09/2020,Standard,117,Product_117,Sports,726.59,397.76,3,,970,4
1475,Customer_782,61,Alexandria,05/25/2023,0,11524,05/25/2023,Express,144,Product_144,Elec,538.24,216.16,3,,366,7
1708,Customer_783,59,Aswan,05/28/2023,0,10171,05/28/2023,Express,122,Product_122,Clothing,947.77,454.07,3,0.2,425,6
1770,Customer_784,33,Mansoura,11-01-2024,0,10625,11-01-2024,Same Day,146,Product_146,Clothing,1467.88,766.69,3,,356,3
2460,Customer_785,53,Alexandria,22-08-2020,0,12045,22-08-2020,Standard,126,Product_126,Electronics,668.92,330.62,2,0.2,949,6
2046,Customer_786,41,Luxor,01-12-2020,0,13080,01-12-2020,Standard,128,Product_128,Electronics,618.02,314.41,3,,407,3
1996,Customer_787,40,Aswan,09/29/2021,0,13882,09/29/2021,Standard,145,Product_145,Sports,723.19,488.15,1,,1190,3
1676,customer_788,38,Alexandria,09-08-2020,1,13843,09-08-2020,Standard,114,Product_114,Electronics,160.52,81.59,4,,1606,1
1713,Customer_789,66,Giza,03/31/2023,0,10681,03/31/2023,Same Day,109,Product_109,Electronics,852.09,447.9,3,,522,8
2481,Customer_790,60,Mansoura,22-02-2020,1,11344,22-02-2020,Same Day,126,Product_126,Electronics,526.61,330.89,5,,498,3
1082,Customer_791,51,Cairo,30-09-2021,0,13169,30-09-2021,Express,102,Product_102,Home Appliances,226.06,144.26,4,,520,5
2168,Customer_792,37,Alexandria,25-03-2023,0,13240,25-03-2023,Standard,111,Product_111,Electronics,726.07,308.74,1,,445,5
2108,Customer_793,40,Aswan,19-10-2023,0,11983,19-10-2023,Same Day,117,Product_117,Clothing,54.91,33.56,4,,440,3
2101,Customer_794,47,Aswan,07-02-2022,1,10310,07-02-2022,Same Day,134,Product_134,Sports,632.59,344.62,4,0.05,1059,3
1456,Customer_795,32,Mansoura,03/23/2022,0,13801,03/23/2022,Standard,119,Product_119,Sports,203.32,89.49,1,0.05,400,6
1000,Customer_796,54,Mansoura,01/04/2024,0,12961,01/04/2024,Standard,139,Product_139,Sports,85.22,40.86,3,0.2,363,5
1050,Customer_797,26,Aswan,02/10/2021,0,11935,02/10/2021,Express,118,Product_118,Home Appliances,1245.49,515.02,1,0.05,697,4
1684,  Customer_798  ,45,Aswan,04-06-2020,0,13414,04-06-2020,Standard,113,Product_113,Clothing,1378.56,700.41,5,,367,7
1716,  Customer_799  ,5,Aswan,27-04-2023,0,12477,27-04-2023,Express,105,Product_105,Electronics,351.13,167.36,1,,615,1
2469,Customer_800,31,Alexandria,15-11-2023,0,12905,15-11-2023,Express,123,Product_123,Clothing,831.98,428.16,2,0.1,413,3
1448,customer_801,71,Aswan,07/08/2023,0,11985,07/08/2023,Standard,124,Product_124,Sports,453.04,260.09,2,,390,5
1880,Customer_802,55,Cairo,05/12/2021,0,13627,05/12/2021,Standard,129,Product_129,Electronics,765.69,474.5,4,,598,10
1487,Customer_803,63,Aswan,07/27/2020,0,11523,07/27/2020,Same Day,148,Product_148,Sports,683.12,397.31,3,0.05,330,5
1033,Customer_804,29,Cairo,11/28/2023,0,13844,11/28/2023,Standard,147,Product_147,Sports,440.12,265.62,3,,400,3
2371,Customer_805,41,Alexandria,09-09-2021,1,10284,09-09-2021,Standard,108,Product_108,Sports,1065.57,702.95,2,0.2,870,3
1094,Customer_806,59,Mansoura,02-11-2023,0,13709,02-11-2023,Express,126,Product_126,Clothing,233.41,154.55,5,,353,4
2095,Customer_807,49,Cairo,05/14/2023,0,11283,05/14/2023,Standard,115,Product_115,Clothing,126.96,83.57,1,,598,3
1153,CUSTOMER_808,47,Alexandria,04-09-2020,0,12542,04-09-2020,Same Day,101,Product_101,Sports,1163.13,518.7,1,0.05,423,8
1249,Customer_809,64,Aswan,05-03-2023,0,10354,05-03-2023,Same Day,128,Product_128,Sports,1015.6,482.74,1,,401,4
1673,Customer_810,24,Alexandria,03/25/2020,0,12261,03/25/2020,Standard,149,Product_149,Electronics,772.86,425.61,5,0.2,626,4
1437,Customer_811,37,Aswan,12/12/2021,1,12864,12/12/2021,Standard,147,Product_147,Sports,728.3,369.7,5,0.2,937,3
1117,Customer_812,13,Alexandria,27-12-2022,0,10199,27-12-2022,Express,146,Product_146,Sports,771.25,338.96,1,,736,5
1770,customer_813,-5,Mansoura,27-05-2022,0,13307,27-05-2022,Standard,114,Product_114,Sports,683.68,332.49,1,,356,3
2329,  Customer_814  ,56,Cairo,16-09-2023,0,12900,16-09-2023,Express,142,Product_142,Sports,619.69,429.22,5,,473,3
1267,Customer_815,-5,Mansoura,28-01-2022,0,12183,28-01-2022,Standard,134,Product_134,Clothing,774.55,390.43,1,,346,5
2077,Customer_816,51,Giza,21-05-2020,1,11913,21-05-2020,Express,131,Product_131,Sports,816.35,429.13,5,0.1,414,3
1235,Customer_817,64,Aswan,11/02/2022,1,10947,11/02/2022,Same Day,106,Product_106,Home Appliances,1053.26,423.33,4,,791,3
1388,  Customer_818  ,37,Cairo,19-08-2023,1,12675,19-08-2023,Standard,149,Product_149,Sports,1081.25,665.86,2,,333,2
1989,Customer_819,47,Mansoura,29-11-2021,0,10916,29-11-2021,Standard,105,Product_105,Clothing,597.56,313.16,2,,565,7
1762,  Customer_820  ,51,Cairo,01/26/2020,1,13738,01/26/2020,Express,131,Product_131,Home Appliances,649.63,279.95,5,,783,7
1400,Customer_821,21,Giza,05/10/2022,0,13493,05/10/2022,Express,137,Product_137,Home Appliances,591.86,408.72,1,0.1,438,9
1623,Customer_822,30,Luxor,30-09-2022,0,13972,30-09-2022,Standard,115,Product_115,Sports,827.98,524.3,2,,556,5
1766,Customer_823,24,Aswan,04-08-2020,1,11364,04-08-2020,Express,115,Product_115,Sports,707.36,437.04,3,,1174,5
2326,Customer_824,31,Aswan,06/06/2022,0,11852,06/06/2022,Standard,143,Product_143,Clothing,1339.91,921.0,1,,391,7
1918,  Customer_825  ,50,Alexandria,01/11/2022,0,13975,01/11/2022,Same Day,105,Product_105,Home Appliances,1059.72,553.43,5,0.1,694,4
2230,Customer_826,31,Aswan,25-07-2023,0,10341,25-07-2023,Express,128,Product_128,Home Appliances,1353.05,832.88,3,0.1,526,7
2252,Customer_827,39,Aswan,07/30/2022,0,13601,07/30/2022,Standard,133,Product_133,Clothing,1078.25,498.0,5,0.05,581,7
1852,Customer_828,24,Mansoura,12/19/2023,1,10387,12/19/2023,Same Day,111,Product_111,Sports,1457.94,888.08,1,,379,5
1577,  Customer_829  ,58,Aswan,11/09/2020,1,10003,11/09/2020,Standard,143,Product_143,Electronics,971.82,392.83,4,,776,4
1074,CUSTOMER_830,31,Aswan,06/10/2022,0,10676,06/10/2022,Standard,106,Product_106,Electronics,1447.15,633.69,4,0.2,519,6
1434,CUSTOMER_831,62,Giza,12/26/2020,0,11662,12/26/2020,Same Day,123,Product_123,Home Appliances,279.35,147.38,4,0.2,792,6
1102,Customer_832,40,Giza,12/04/2022,0,12446,12/04/2022,Express,140,Product_140,Home Appliances,126.09,50.89,1,,759,2
2445,  Customer_833  ,18,Cairo,08/25/2023,0,13493,08/25/2023,Same Day,102,Product_102,Sports,889.73,479.2,1,0.05,495,4
1763,customer_834,37,Cairo,07/07/2021,0,12458,07/07/2021,Standard,115,Product_115,Elec,1476.07,821.93,3,0.2,403,5
1737,  Customer_835  ,24,Aswan,06/15/2023,0,10212,06/15/2023,Same Day,123,Product_123,Home Appliances,655.53,384.46,1,,485,4
1805,  Customer_836  ,48,Aswan,07-01-2023,0,10559,07-01-2023,Standard,122,Product_122,Sports,357.46,153.75,1,,521,4
2329,Customer_837,36,Alexandria,17-09-2022,0,10557,17-09-2022,Same Day,109,Product_109,Electronics,806.24,366.28,3,,473,3
1097,Customer_838,42,Cairo,08/10/2022,0,12605,08/10/2022,Express,147,Product_147,Clothing,990.76,578.59,3,0.2,590,4
1797,CUSTOMER_839,34,Mansoura,11-06-2022,0,13119,11-06-2022,Same Day,140,Product_140,Home Appliances,507.01,302.92,5,,717,4
2358,Customer_840,200,Aswan,06-02-2024,0,13258,06-02-2024,Same Day,130,Product_130,Clothing,1086.42,443.01,2,0.1,330,4
1858,CUSTOMER_841,25,Mansoura,28-04-2023,0,12549,28-04-2023,Express,116,Product_116,Electronics,1463.92,822.88,2,,551,5
1434,Customer_842,52,Aswan,07/03/2021,0,13703,07/03/2021,Standard,146,Product_146,Sports,1350.6,858.3,5,,792,6
1446,CUSTOMER_843,37,Mansoura,10/22/2021,0,12691,10/22/2021,Same Day,147,Product_147,Sports,472.8,198.92,4,,641,3
2331,Customer_844,35,Luxor,05/17/2021,1,11994,05/17/2021,Standard,130,Product_130,Electronics,523.75,274.42,1,0.2,1195,2
1248,Customer_845,37,Mansoura,06/26/2020,0,12578,06/26/2020,Same Day,145,Product_145,Clothing,588.73,293.16,3,,898,2
1165,Customer_846,29,Cairo,25-07-2021,0,10952,25-07-2021,Express,109,Product_109,Sports,622.1,419.36,3,,390,4
1983,Customer_847,35,Aswan,07/12/2022,0,12834,07/12/2022,Same Day,101,Product_101,Home Appliances,195.46,89.08,4,0.2,355,5
2358,Customer_848,43,Cairo,14-05-2021,0,10474,14-05-2021,Standard,138,Product_138,Clothing,1154.85,572.24,3,,330,4
2019,Customer_849,24,Mansoura,09-08-2022,1,11767,09-08-2022,Standard,108,Product_108,Clothing,579.74,388.16,4,0.1,355,5
1541,Customer_850,26,Giza,03/13/2023,0,10041,03/13/2023,Express,118,Product_118,Home Appliances,1325.74,661.8,5,,563,5
1758,Customer_851,60,Giza,06/03/2023,0,12651,06/03/2023,Standard,127,Product_127,Electronics,1394.06,779.84,4,,475,7
2129,Customer_852,34,Giza,30-09-2023,0,13332,30-09-2023,Express,118,Product_118,Sports,85.43,,2,,459,4
1080,Customer_853,31,Aswan,02/15/2022,1,12095,02/15/2022,Express,132,Product_132,Clothing,1483.33,1031.61,4,0.2,1051,1
1132,Customer_854,19,Alexandria,11/19/2021,0,13992,11/19/2021,Standard,149,Product_149,Sports,1079.53,698.98,5,,730,3
1796,customer_855,52,Luxor,02/28/2020,0,11986,02/28/2020,Standard,132,Product_132,Sports,804.57,474.95,4,0.1,788,5
1899,Customer_856,24,Mansoura,10/09/2022,0,13865,10/09/2022,Express,148,Product_148,Clothing,614.82,257.13,5,,788,5
1137,Customer_857,39,Alexandria,27-10-2021,0,13657,27-10-2021,Standard,145,Product_145,Elec,801.85,338.75,2,,392,4
1183,Customer_858,14,Giza,07-01-2021,0,10727,07-01-2021,Express,136,Product_136,Clothing,520.71,293.42,1,,834,2
2424,Customer_859,52,Mansoura,25-09-2022,0,13517,25-09-2022,Same Day,136,Product_136,Electronics,952.9,462.65,5,0.1,575,6
2353,Customer_860,57,Alexandria,03/10/2021,1,12268,03/10/2021,Standard,121,Product_121,Home Appliances,184.82,108.46,1,,644,3
1784,Customer_861,47,Cairo,27-12-2021,0,11644,27-12-2021,Standard,146,Product_146,Electronics,950.63,550.85,5,,351,5
1983,Customer_862,16,Giza,13-06-2021,0,13718,13-06-2021,Express,132,Product_132,Elec,449.25,292.73,4,0.1,355,5
1068,Customer_863,52,Alexandria,11/28/2021,0,10939,11/28/2021,Same Day,131,Product_131,Clothing,75.57,36.61,1,,383,5
1545,  Customer_864  ,27,Aswan,26-07-2021,0,10342,26-07-2021,Same Day,137,Product_137,Sports,851.42,488.17,5,,696,6
1052,customer_865,22,Cairo,05/05/2023,1,13309,05/05/2023,Standard,116,Product_116,Sports,888.75,562.76,5,,607,3
2473,CUSTOMER_866,34,Giza,07-12-2023,0,12202,07-12-2023,Express,146,Product_146,elect,668.53,365.84,1,,391,7
1204,Customer_867,33,Luxor,19-07-2021,0,12985,19-07-2021,Express,146,Product_146,Electronics,154.82,100.51,5,,510,3
1125,Customer_868,32,Giza,12-02-2023,0,10840,12-02-2023,Standard,114,Product_114,Clothing,1345.35,591.12,1,0.1,384,5
1042,CUSTOMER_869,59,Aswan,21-01-2020,0,12027,21-01-2020,Same Day,124,Product_124,Electronics,936.57,580.83,2,,359,7
1110,Customer_870,70,Luxor,11/24/2022,0,13127,11/24/2022,Express,125,Product_125,Clothing,217.78,148.72,3,,675,6
1760,Customer_871,19,Luxor,26-01-2021,0,12434,26-01-2021,Express,146,Product_146,Home Appliances,790.85,395.08,2,0.1,633,6
2206,CUSTOMER_872,29,Luxor,24-06-2020,0,10893,24-06-2020,Standard,135,Product_135,Electronics,771.02,393.14,1,,575,3
1847,Customer_873,42,Mansoura,05/09/2021,0,11932,05/09/2021,Standard,117,Product_117,Home Appliances,137.58,58.48,4,0.2,1198,4
1094,Customer_874,34,Mansoura,14-01-2024,0,13781,14-01-2024,Same Day,146,Product_146,Electronics,929.95,550.95,4,,353,4
2397,Customer_875,45,Luxor,12-04-2022,0,11338,12-04-2022,Same Day,142,Product_142,Elec,1222.07,691.37,3,,995,3
1899,Customer_876,53,Cairo,09/27/2022,0,10037,09/27/2022,Express,145,Product_145,Home Appliances,1136.06,468.17,1,,788,5
1359,Customer_877,51,Luxor,02/11/2023,0,11364,02/11/2023,Standard,104,Product_104,Home Appliances,344.31,215.42,5,,459,4
1899,Customer_878,49,Alexandria,07-05-2021,0,10850,07-05-2021,Standard,111,Product_111,Clothing,1300.32,843.63,2,,788,5
1280,Customer_879,64,Luxor,15-11-2023,0,12776,15-11-2023,Standard,147,Product_147,Clothing,546.69,367.45,2,,413,2
2218,  Customer_880  ,16,Mansoura,02-09-2022,0,10230,02-09-2022,Same Day,115,Product_115,Home Appliances,1422.44,801.86,3,,505,4
2218,Customer_881,62,Mansoura,15-08-2023,0,12499,15-08-2023,Same Day,130,Product_130,Elec,154.03,82.53,3,,505,4
1666,CUSTOMER_882,33,Alexandria,28-12-2023,0,11365,28-12-2023,Express,124,Product_124,Clothing,755.0,500.45,3,,370,3
1092,CUSTOMER_883,200,Alexandria,02-10-2022,1,13524,02-10-2022,Standard,102,Product_102,Electronics,915.83,,3,,822,5
1671,Customer_884,24,Giza,07/06/2022,0,12304,07/06/2022,Same Day,143,Product_143,Sports,409.09,,3,,716,8
1060,Customer_885,26,Cairo,05-02-2020,0,12481,05-02-2020,Standard,134,Product_134,Clothing,1168.5,683.12,3,,688,6
1633,Customer_886,49,Cairo,09-07-2020,0,10208,09-07-2020,Same Day,123,Product_123,Clothing,959.0,490.67,5,,538,6
2074,Customer_887,11,Cairo,08/25/2021,1,11224,08/25/2021,Standard,131,Product_131,Clothing,76.26,32.49,5,0.05,1040,2
2426,Customer_888,54,Aswan,03/29/2021,0,12184,03/29/2021,Express,137,Product_137,Sports,932.13,378.84,2,,408,4
2028,customer_889,58,Mansoura,04/08/2022,0,13711,04/08/2022,Same Day,113,Product_113,Home Appliances,762.64,403.03,2,,999,3
2489,CUSTOMER_890,42,Cairo,17-11-2023,1,12612,17-11-2023,Same Day,133,Product_133,Electronics,334.24,181.95,3,,347,5
1603,  Customer_891  ,42,Giza,13-05-2021,1,12903,13-05-2021,Express,107,Product_107,Sports,1493.83,966.21,2,,836,4
1681,Customer_892,27,Giza,09/19/2021,0,13465,09/19/2021,Express,132,Product_132,Home Appliances,1350.89,708.3,3,0.1,349,4
1533,  Customer_893  ,50,Cairo,21-09-2023,0,13667,21-09-2023,Standard,107,Product_107,Clothing,474.14,229.65,5,,468,4
2428,  Customer_894  ,45,Alexandria,06-04-2023,1,12768,06-04-2023,Same Day,142,Product_142,Home Appliances,834.55,449.51,4,,636,4
1837,Customer_895,26,Giza,01/25/2022,0,12892,01/25/2022,Standard,138,Product_138,Home Appliances,508.93,239.91,5,,358,5
1644,  Customer_896  ,34,Alexandria,08/27/2022,0,13868,08/27/2022,Standard,144,Product_144,Home Appliances,1174.47,501.98,1,0.2,754,3
1232,Customer_897,37,Mansoura,07-02-2023,0,12083,07-02-2023,Standard,113,Product_113,Electronics,1398.98,607.04,5,0.05,409,4
1523,Customer_898,150,Aswan,12/23/2022,0,11238,12/23/2022,Same Day,124,Product_124,Home Appliances,570.3,282.72,1,,621,3
1345,Customer_899,19,Giza,12/05/2021,1,12074,12/05/2021,Express,128,Product_128,Home Appliances,1218.1,491.87,2,,1042,3
2069,Customer_900,50,Alexandria,21-05-2022,0,13729,21-05-2022,Standard,132,Product_132,Home Appliances,772.69,360.12,5,0.1,386,4
1545,Customer_901,36,Cairo,02/01/2023,0,12065,02/01/2023,Same Day,143,Product_143,Home Appliances,625.04,397.69,4,,696,6
2101,Customer_902,40,Mansoura,11/08/2021,1,10629,11/08/2021,Standard,118,Product_118,Sports,1410.71,663.58,5,,1059,3
2096,CUSTOMER_903,31,Luxor,21-12-2021,0,13208,21-12-2021,Express,134,Product_134,Sports,790.09,,5,0.05,454,6
1793,customer_904,47,Luxor,12/10/2023,0,10578,12/10/2023,Express,148,Product_148,Home Appliances,727.75,498.31,5,,388,7
1248,Customer_905,42,Cairo,18-07-2022,0,10902,18-07-2022,Same Day,134,Product_134,Home Appliances,1025.03,601.43,3,,898,2
1046,Customer_906,58,Mansoura,07/08/2021,1,11849,07/08/2021,Same Day,138,Product_138,Home Appliances,428.79,179.24,5,,1273,5
2144,Customer_907,47,Mansoura,19-09-2021,1,13022,19-09-2021,Express,101,Product_101,Clothing,520.95,218.11,5,0.2,1200,2
1213,Customer_908,36,Mansoura,29-05-2021,0,11053,29-05-2021,Same Day,143,Product_143,Home Appliances,1401.47,817.95,4,,610,4
1238,customer_909,28,Mansoura,17-04-2021,0,13144,17-04-2021,Express,142,Product_142,Home Appliances,1033.87,581.07,1,0.1,596,3
2079,CUSTOMER_910,52,Luxor,04-09-2020,1,10122,04-09-2020,Standard,131,Product_131,Sports,1248.62,525.06,1,,418,2
1349,CUSTOMER_911,35,Alexandria,01/17/2024,0,10956,01/17/2024,Express,101,Product_101,Sports,443.11,207.06,4,0.2,350,4
1106,customer_912,37,Mansoura,29-01-2021,1,11000,29-01-2021,Standard,116,Product_116,Sports,838.5,569.1,2,0.2,1433,1
1830,Customer_913,37,Alexandria,08-10-2021,0,10986,08-10-2021,Same Day,139,Product_139,Electronics,1458.52,833.69,5,,337,5
1047,Customer_914,33,Mansoura,01-09-2020,1,11251,01-09-2020,Standard,115,Product_115,Clothing,512.12,272.5,2,,1583,1
1336,customer_915,37,Giza,02-01-2023,1,10337,02-01-2023,Express,133,Product_133,Home Appliances,282.69,134.29,4,,730,3
2049,Customer_916,68,Aswan,11/14/2023,0,10990,11/14/2023,Same Day,123,Product_123,Sports,790.78,348.03,2,,414,4
1803,Customer_917,24,Giza,01/14/2021,1,12320,01/14/2021,Same Day,141,Product_141,Electronics,612.34,318.9,1,,890,2
2280,customer_918,27,Aswan,27-01-2021,1,13829,27-01-2021,Express,134,Product_134,Home Appliances,281.39,190.42,3,0.1,605,3
